"CITATIONS","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE MIN","LATITUDE MAX","LONGITUDE MIN","LONGITUDE MAX","LAND OR SEA","ELEVATION MIN","ELEVATION MAX","SAMPLE NAME","ROCK NAME","MIN. AGE (YRS.)","MAX. AGE (YRS.)","GEOL.","AGE","ERUPTION DAY","ERUPTION MONTH","ERUPTION YEAR","ROCK TEXTURE","ROCK TYPE","DRILL DEPTH MIN","DRILL DEPTHAX","ALTERATION","MINERAL","MATERIAL","SIO2(WT%)","TIO2(WT%)","B2O3(WT%)","AL2O3(WT%)","CR2O3(WT%)","FE2O3(WT%)","FEO(WT%)","FEOT(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","NIO(WT%)","K2O(WT%)","NA2O(WT%)","P2O5(WT%)","H2O(WT%)","H2OP(WT%)","H2OM(WT%)","H2OT(WT%)","CO2(WT%)","CO1(WT%)","F(WT%)","CL(WT%)","CL2(WT%)","OH(WT%)","CH4(WT%)","SO2(WT%)","SO3(WT%)","SO4(WT%)","S(WT%)","LOI(WT%)","VOLATILES(WT%)","O(WT%)","OTHERS(WT%)","HE(CCM/G)","HE(CCMSTP/G)","HE3(CCMSTP/G)","HE3(AT/G)","HE4(CCM/G)","HE4(CCMSTP/G)","HE4(AT/G)","HE4(MOLE/G)","HE4(NCC/G)","HE(NCC/G)","LI(PPM)","BE(PPM)","B(PPM)","C(PPM)","CO2(PPM)","F(PPM)","NA(PPM)","MG(PPM)","AL(PPM)","P(PPM)","S(PPM)","CL(PPM)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","AS(PPM)","SE(PPM)","BR(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","RU(PPM)","RH(PPM)","PD(PPM)","AG(PPM)","CD(PPM)","IN(PPM)","SN(PPM)","SB(PPM)","TE(PPM)","I(PPM)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","RE(PPM)","OS(PPM)","IR(PPM)","PT(PPM)","AU(PPM)","HG(PPM)","TL(PPM)","PB(PPM)","BI(PPM)","TH(PPM)","U(PPM)","ND143_ND144","ND143_ND144_INI","EPSILON_ND","SR87_SR86","SR87_SR86_INI","PB206_PB204","PB206_PB204_INI","PB207_PB204","PB207_PB204_INI","PB208_PB204","PB208_PB204_INI","OS184_OS188","OS186_OS188","OS187_OS186","OS187_OS188","RE187_OS186","RE187_OS188","HF176_HF177","HE3_HE4","HE3_HE4(R/R(A))","HE4_HE3","HE4_HE3(R/R(A))","K40_AR40","AR40_K40","UNIQUE_ID",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-26 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","45.55","0.83","","8.62","","","10.48","","7.11","21.81","0.17","","0.64","0.34","0.08","","","","","","","","","","","","","","","","3.07","","","","","","","","","","","","","","","","","","","","","","","","584.3","","","","","","168","3533","","","","1323","162","93","","","","","","17","145","11","56","6","","","","","","","","","","","","","250","","","","","","","","","","","","","","","","","","","","","","","","","15","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179941",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-27 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","43.49","0.7","","7.32","","","10.23","","5.84","24.94","0.16","","0.46","0.27","0.07","","","","","","","","","","","","","","","","4.71","","","","","","","","","","","","","","","","","","","","","","","","199.4","","","","","","150","4609","","","135","1475","166","93","","","","","","15","100","9","47","60","","","","","","","","","","","","","140","","","","","","","","","","","","","","","","","","","","","","","","","5","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179942",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-28 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","42.68","0.64","","6.78","","","10.09","","6.06","25.6","0.16","","0.55","","0.06","","","","","","","","","","","","","","","","5.75","","","","","","","","","","","","","","","","","","","","","","","","192.2","","","","","","133","4828","","","123","1457","52","65","","","","","","20","194","8","42","5","","","","","","","","","","","","","169","","","","","","","","","","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179943",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-29 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","42.06","0.6","","6.4","","","10.38","","5.02","26.91","0.15","","0.29","0.14","0.06","","","","","","","","","","","","","","","","6.28","","","","","","","","","","","","","","","","","","","","","","","","208.3","","","","","","125","5093","","","138","1692","152","64","","","","","","12","80","7","39","5","","","","","","","","","","","","","104","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179944",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-30 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","42.23","0.57","","6.08","","","10.22","","4.81","27.76","0.15","","0.39","","0.06","","","","","","","","","","","","","","","","6.62","","","","","","","","","","","","","","","","","","","","","","","","191.8","","","","","","122","4110","","","149","1560","147","73","","","","","","12","117","7","35","5","","","","","","","","","","","","","108","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179945",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-31 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","41.25","0.54","","5.74","","","10.32","","4.61","28.26","0.16","","0.33","0.04","0.06","","","","","","","","","","","","","","","","6.93","","","","","","","","","","","","","","","","","","","","","","","","191.8","","","","","","111","4376","","","142","1714","85","65","","","","","","12","96","7","35","5","","","","","","","","","","","","","108","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179946",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-32 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","41.14","0.51","","5.53","","","10.47","","4.56","28.44","0.16","","0.29","","0.05","","","","","","","","","","","","","","","","7.4","","","","","","","","","","","","","","","","","","","","","","","","216.3","","","","","","110","5271","","","151","1658","80","63","","","","","","11","73","6","33","5","","","","","","","","","","","","","95","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179947",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-33 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","40.5","0.48","","5.36","","","10.56","","4.17","29.07","0.16","","0.28","","0.05","","","","","","","","","","","","","","","","7.81","","","","","","","","","","","","","","","","","","","","","","","","207.9","","","","","","116","4841","","","156","1719","141","67","","","","","","11","68","5","31","5","","","","","","","","","","","","","90","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179948",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-34 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","40.28","0.47","","5.1","","","10.54","","3.46","29.17","0.15","","0.28","","0.05","","","","","","","","","","","","","","","","9.17","","","","","","","","","","","","","","","","","","","","","","","","541.5","","","","","","103","4744","","","185","1779","260","48","","","","","","11","52","5","31","5","","","","","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179949",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-35 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","39.75","0.44","","4.88","","","10.58","","2.93","29.65","0.15","","0.2","","0.05","","","","","","","","","","","","","","","","9.68","","","","","","","","","","","","","","","","","","","","","","","","591.9","","","","","","104","4801","","","165","1456","137","39","","","","","","10","52","5","28","4","","","","","","","","","","","","","90","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179950",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-36 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","39.49","0.43","","4.71","","","11","","2.29","29.52","0.16","","0.2","","0.05","","","","","","","","","","","","","","","","10.4","","","","","","","","","","","","","","","","","","","","","","","","528.3","","","","","","103","4073","","","168","1727","212","55","","","","","","10","38","5","28","4","","","","","","","","","","","","","146","","","","","","","","","","","","","","","","","","","","","","","","","4","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179951",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-37 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","40.07","0.44","","4.76","","","10.81","","2.42","29.22","0.17","","0.2","","0.05","","","","","","","","","","","","","","","","10.3","","","","","","","","","","","","","","","","","","","","","","","","263.9","","","","","","104","4171","","","152","1531","160","43","","","","","","10","53","6","28","5","","","","","","","","","","","","","103","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179952",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","SPEERS LAKE SECTION","67","67","-115","-115","SAE","","","s_SL-38 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","39.56","0.4","","4.73","","","10.84","","2.17","29.67","0.16","","0.2","","0.04","","","","","","","","","","","","","","","","10.3","","","","","","","","","","","","","","","","","","","","","","","","159.8","","","","","","107","4546","","","157","1530","116","46","","","","","","10","70","5","26","4","","","","","","","","","","","","","185","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179953",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","TRANSITION LAKE SECTION","67","67","-115","-115","SAE","","","s_M-31 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","41.87","0.52","","5.65","","","11.04","","4.67","26.55","0.17","","0.34","0.19","0.06","","","","","","","","","","","","","","","","7.52","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","125","2233","","","140","1278","281","67","","","","","","10","74","6","33","5","","","","","","","","","","","","","115","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179955",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","TRANSITION LAKE SECTION","67","67","-115","-115","SAE","","","s_M-24 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","42.83","0.56","","6.01","","","11.56","","5.16","25.49","0.18","","0.31","0.6","0.06","","","","","","","","","","","","","","","","6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","138","1652","","","148","937","146","78","","","","","","10","67","7","34","5","","","","","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179956",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","TRANSITION LAKE SECTION","67","67","-115","-115","SAE","","","s_M-23 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","43.15","0.39","","5.4","","","11.45","","4.46","27.11","0.18","","0.26","0.19","0.04","","","","","","","","","","","","","","","","6.47","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97","1914","","","146","918","637","75","","","","","","9","59","5","27","5","","","","","","","","","","","","","75","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179957",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","WEST MARGIN SECTION","67","67","-115","-115","SAE","","","s_WM-1 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","44.69","0.74","","7.35","","","10.61","","5.86","23.91","0.16","","0.46","0.18","0.08","","","","","","","","","","","","","","","","4.21","","","","","","","","","","","","","","","","","","","","","","","","1138","","","","","","149","2018","","","136","1160","259","82","","","","","","13","91","9","50","6","","0.005","0.00055","0.005","","","","","","","","","147","","","","","","","","","","","","","","","","","","","0.001","0.00036","0.009","0.00042","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179980",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","WEST MARGIN SECTION","67","67","-115","-115","SAE","","","s_WM-2 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","43.54","0.67","","6.7","","","10.54","","5.3","25.11","0.16","","0.32","0.1","0.07","","","","","","","","","","","","","","","","6.2","","","","","","","","","","","","","","","","","","","","","","","","471.8","","","","","","136","2204","","","141","1261","126","63","","","","","","11","77","9","44","5","","","","","","","","","","","","","126","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179981",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","WEST MARGIN SECTION","67","67","-115","-115","SAE","","","s_WM-3 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","43.94","0.66","","6.73","","","12.03","","5.03","24.34","0.18","","0.68","","0.07","","","","","","","","","","","","","","","","4.77","","","","","","","","","","","","","","","","","","","","","","","","5126","","","","","","143","1890","","","162","1118","356","94","","","","","","22","66","7","44","5","","","","","","","","","","","","","178","","","","","","","","","","","","","","","","","","","","","","","","","7","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179982",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","WEST MARGIN SECTION","67","67","-115","-115","SAE","","","s_WM-4 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","42.55","0.61","","6.11","","","11.64","","4.6","25.79","0.2","","0.31","","0.06","","","","","","","","","","","","","","","","6.37","","","","","","","","","","","","","","","","","","","","","","","","3324","","","","","","123","2271","","","167","1294","256","156","","","","","","12","85","8","41","5","","","","","","","","","","","","","157","","","","","","","","","","","","","","","","","","","","","","","","","36","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179983",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","WEST MARGIN SECTION","67","67","-115","-115","SAE","","","s_WM-5 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","42.06","0.57","","5.77","","","11.27","","4.5","26.47","0.17","","0.29","","0.06","","","","","","","","","","","","","","","","7.04","","","","","","","","","","","","","","","","","","","","","","","","3324","","","","","","117","2178","","","170","1350","262","89","","","","","","11","81","7","37","5","","","","","","","","","","","","","154","","","","","","","","","","","","","","","","","","","","","","","","","16","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179984",
"[18275]","CONTINENTAL FLOOD BASALT","MACKENZIE LARGE IGNEOUS PROVINCE / MUSKOX LAYERED INTRUSION","WEST MARGIN SECTION","67","67","-115","-115","SAE","","","s_WM-6 [18275]","PICRITE [18275]","","","","PROTEROZOIC [18275]","","","","","VOL","","","","","WR [18275] ","42.08","0.55","","5.65","","","10.84","","4.29","27.21","0.16","","0.26","","0.07","","","","","","","","","","","","","","","","7.65","","","","","","","","","","","","","","","","","","","","","","","","1402","","","","","","122","2144","","","153","1310","116","66","","","","","","10","64","7","37","4","","","","","","","","","","","","","109","","","","","","","","","","","","","","","","","","","","","","","","","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","1179985",
"[6990][7766][10693]","OCEAN ISLAND","HAWAIIAN ISLANDS / OAHU / KOOLAU / SHIELD STAGE / KOOLAU SERIES","KSDP CORED SECTION","21.34","21.34","-157.85","-157.85","SAE","","","s_20 [6990] / s_KSDPUNIT 20 [7766] / s_KSDP UNIT 20 [10693]","THOLEIITIC BASALT [6990] / PICRITE [7766]","","","","","","","","","VOL","359.2","359.2","","","WR [6990] ","49.13","1.94","","11.47","","","","11.05","8.95","13.66","0.17","","0.44","1.85","0.22","","","","","","","","","","","","","","","","0.13","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1","","225","735","","","","471","","107","","","","","","5.63","312","23.3","129","10.2","","","","","","","","","","","","","90.4","9.74","24.4","3.64","17.1","4.61","1.56","4.84","0.775","4.37","0.818","2.16","0.293","1.71","0.241","3.32","0.671","","","","","","","","","1.06","","0.692","0.203","","","","","","18.0655","","15.4565","","37.8238","","","","","","","","","","","","","","","118006",
"[6990][7766]","OCEAN ISLAND","HAWAIIAN ISLANDS / OAHU / KOOLAU / SHIELD STAGE / KOOLAU SERIES","KSDP CORED SECTION","21.34","21.34","-157.85","-157.85","SAE","","","s_29 [6990] / s_KSDPUNIT 29 [7766]","THOLEIITIC BASALT [6990] / PICRITE [7766]","","","","","","","","","VOL","381.3","381.3","","","WR [6990] ","49.21","1.91","","12.03","","","","11.18","9.06","12.81","0.18","","0.31","2","0.2","","","","","","","","","","","","","","","","0.41","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.6","","222","756","","","","388","","110","","","","","","3.76","289","22.8","121","8.5","","","","","","","","","","","","","88.5","8.78","21.7","3.38","16.2","4.41","1.54","4.65","0.743","4.28","0.804","2.08","0.287","1.68","0.239","3.08","0.567","","","","","","","","","1.07","","0.577","0.182","","","","","","","","","","","","","","","","","","","","","","","","","118015",
